query_id	hit_id	hit_acc	hit_title	hit_sci_names	hit_tax_ids	hit_super_kingdoms	hit_blast_names	pct_identity	hit_length	alignment_length	mismatches	gap_opens	query_start	query_end	hit_start	hit_end	evalue	bit_score	hit_rank	kingdom	supergroup	division	class	order	family	genus	species	uncultured	tax_organism	tax_lineage
RCC5564	gi|550827103|gb|KF177762.1|	KF177762	Bacillariophyta sp. 1 MAB-2013 isolate GSP213-2 18S ribosomal RNA gene, partial sequence	Bacillariophyta sp. 1 MAB-2013	1400982	Eukaryota	diatoms	95.658	1673	691	29	1	1	691	551	1240	0	1109	62	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X_sp.	FALSE	Bacillariophyta sp. 1 MAB-2013	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; unclassified Bacillariophyta; 
RCC5564	gi|550827104|gb|KF177763.1|	KF177763	Bacillariophyta sp. 1 MAB-2013 isolate GSP213-3 18S ribosomal RNA gene, partial sequence	Bacillariophyta sp. 1 MAB-2013	1400982	Eukaryota	diatoms	95.658	1680	691	29	1	1	691	556	1245	0	1109	63	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X_sp.	FALSE	Bacillariophyta sp. 1 MAB-2013	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; unclassified Bacillariophyta; 
RCC5564	gi|550827105|gb|KF177764.1|	KF177764	Bacillariophyta sp. 1 MAB-2013 isolate GSP213-6 18S ribosomal RNA gene, partial sequence	Bacillariophyta sp. 1 MAB-2013	1400982	Eukaryota	diatoms	95.658	1676	691	29	1	1	691	554	1243	0	1109	64	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X_sp.	FALSE	Bacillariophyta sp. 1 MAB-2013	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; unclassified Bacillariophyta; 
RCC5564	gi|550827107|gb|KF177766.1|	KF177766	Bacillariophyta sp. 1 MAB-2013 isolate GSP214-1 18S ribosomal RNA gene, partial sequence	Bacillariophyta sp. 1 MAB-2013	1400982	Eukaryota	diatoms	95.658	1681	691	29	1	1	691	553	1242	0	1109	65	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X_sp.	FALSE	Bacillariophyta sp. 1 MAB-2013	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; unclassified Bacillariophyta; 
RCC5564	gi|550827108|gb|KF177767.1|	KF177767	Bacillariophyta sp. 1 MAB-2013 isolate GSP214-4 18S ribosomal RNA gene, partial sequence	Bacillariophyta sp. 1 MAB-2013	1400982	Eukaryota	diatoms	95.658	1678	691	29	1	1	691	555	1244	0	1109	66	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X_sp.	FALSE	Bacillariophyta sp. 1 MAB-2013	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; unclassified Bacillariophyta; 
RCC5564	gi|550827112|gb|KF177771.1|	KF177771	Bacillariophyta sp. 1 MAB-2013 isolate GSP218-3 18S ribosomal RNA gene, partial sequence	Bacillariophyta sp. 1 MAB-2013	1400982	Eukaryota	diatoms	95.658	1679	691	29	1	1	691	561	1250	0	1109	67	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X_sp.	FALSE	Bacillariophyta sp. 1 MAB-2013	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; unclassified Bacillariophyta; 
RCC5564	gi|671389965|gb|KF417665.1|	KF417665	Pauliella sp. TF-2014 clone 05DB5_4 18S ribosomal RNA gene, partial sequence	Pauliella sp. TF-2014	1530231	Eukaryota	diatoms	95.658	1728	691	29	1	1	691	581	1270	0	1109	68	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pauliella	Pauliella_sp.	FALSE	Pauliella sp. TF-2014	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Cymbellales; Anomoeoneidaceae; Pauliella; 
RCC5564	gi|1047835336|gb|KT943645.1|	KT943645	Halamphora sp. SZCZCH101 18S ribosomal RNA gene, partial sequence	Halamphora sp. SZCZCH101	1879279	Eukaryota	diatoms	95.658	1712	691	29	1	1	691	587	1276	0	1109	69									FALSE	Halamphora sp. SZCZCH101	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Naviculales; Amphipleuraceae; Halamphora; 
RCC5564	gi|1047835337|gb|KT943646.1|	KT943646	Halamphora catenulafalsa isolate SZCZCH452 18S ribosomal RNA gene, partial sequence	Halamphora catenulafalsa	1881137	Eukaryota	diatoms	95.658	1712	691	29	1	1	691	587	1276	0	1109	70									FALSE	Halamphora catenulafalsa	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Naviculales; Amphipleuraceae; Halamphora; 
RCC5564	gi|1047835338|gb|KT943647.1|	KT943647	Halamphora sp. SZCZCH623 18S ribosomal RNA gene, partial sequence	Halamphora sp. SZCZCH623	1879281	Eukaryota	diatoms	95.658	1711	691	29	1	1	691	586	1275	0	1109	71									FALSE	Halamphora sp. SZCZCH623	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Naviculales; Amphipleuraceae; Halamphora; 
RCC5564	gi|1047835506|gb|KU179127.1|	KU179127	Halamphora sp. SZCZP259 18S ribosomal RNA gene, partial sequence	Halamphora sp. SZCZP259	1879283	Eukaryota	diatoms	95.658	1709	691	29	1	1	691	545	1234	0	1109	72									FALSE	Halamphora sp. SZCZP259	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Naviculales; Amphipleuraceae; Halamphora; 
RCC5564	gi|1027926421|gb|KU561112.1|	KU561112	Amphora montana isolate DHmm2S1 18S ribosomal RNA gene, partial sequence	Amphora montana	97221	Eukaryota	diatoms	95.658	1684	691	29	1	1	691	575	1264	0	1109	73									FALSE	Amphora montana	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1027926430|gb|KU561121.1|	KU561121	Amphora montana isolate DHmm3W2 18S ribosomal RNA gene, partial sequence	Amphora montana	97221	Eukaryota	diatoms	95.658	1683	691	29	1	1	691	573	1262	0	1109	74									FALSE	Amphora montana	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1027926499|gb|KU561190.1|	KU561190	Amphora coffeiformis isolate Xmm20S2 18S ribosomal RNA gene, partial sequence	Amphora coffeiformis	265554	Eukaryota	diatoms	95.658	1682	691	29	1	1	691	571	1260	0	1109	75									FALSE	Amphora coffeiformis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1027926503|gb|KU561194.1|	KU561194	Amphora coffeiformis isolate Xmm30W2 18S ribosomal RNA gene, partial sequence	Amphora coffeiformis	265554	Eukaryota	diatoms	95.658	1683	691	29	1	1	691	575	1264	0	1109	76									FALSE	Amphora coffeiformis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1027926511|gb|KU561202.1|	KU561202	Amphora coffeiformis isolate Xmm10S1 18S ribosomal RNA gene, partial sequence	Amphora coffeiformis	265554	Eukaryota	diatoms	95.658	1679	691	29	1	1	691	569	1258	0	1109	77									FALSE	Amphora coffeiformis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1114673695|gb|KX109777.1|	KX109777	Amphora subtropica strain WT4 18S ribosomal RNA gene, partial sequence	Halamphora subtropica	1487589	Eukaryota	diatoms	95.658	1762	691	29	1	1	691	600	1289	0	1109	78									FALSE	Amphora subtropica	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1143638497|gb|KX120662.1|	KX120662	Halamphora sp. isolate CCMP2522 18S ribosomal RNA gene, partial sequence	Halamphora sp.	1951536	Eukaryota	diatoms	95.658	1722	691	29	1	1	691	597	1286	0	1109	79									FALSE	Halamphora sp.	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Naviculales; Amphipleuraceae; Halamphora; 
RCC5564	gi|1279118420|gb|KY054925.1|	KY054925	Amphora coffeiformis strain Xmm29S1 18S ribosomal RNA gene, partial sequence	Amphora coffeiformis	265554	Eukaryota	diatoms	95.658	1673	691	29	1	1	691	567	1256	0	1109	80									FALSE	Amphora coffeiformis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1279118428|gb|KY054933.1|	KY054933	Amphora coffeiformis strain NZmm1W4 18S ribosomal RNA gene, partial sequence	Amphora coffeiformis	265554	Eukaryota	diatoms	95.658	1715	691	29	1	1	691	573	1262	0	1109	81									FALSE	Amphora coffeiformis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1279118430|gb|KY054935.1|	KY054935	Amphora montana strain Xmm22W2 18S ribosomal RNA gene, partial sequence	Amphora montana	97221	Eukaryota	diatoms	95.658	1595	691	29	1	1	691	509	1198	0	1109	82									FALSE	Amphora montana	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1279118431|gb|KY054936.1|	KY054936	Amphora subtropica strain Xmm30W1 18S ribosomal RNA gene, partial sequence	Halamphora subtropica	1487589	Eukaryota	diatoms	95.658	1616	691	29	1	1	691	528	1217	0	1109	83									FALSE	Amphora subtropica	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1279118433|gb|KY054938.1|	KY054938	Amphora subtropica strain Xmm30W3 18S ribosomal RNA gene, partial sequence	Halamphora subtropica	1487589	Eukaryota	diatoms	95.658	1670	691	29	1	1	691	567	1256	0	1109	84									FALSE	Amphora subtropica	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1465461631|gb|MG027260.1|	MG027260	Halamphora subturgida isolate 9561-AMPH015 18S ribosomal RNA gene, partial sequence	Halamphora subturgida	2305879	Eukaryota	diatoms	95.658	1525	691	29	1	1	691	507	1196	0	1109	85									FALSE		
RCC5564	gi|1465461642|gb|MG027271.1|	MG027271	Halamphora tenucostata isolate 6863-AMPH042 18S ribosomal RNA gene, partial sequence	Halamphora tenucostata	2305877	Eukaryota	diatoms	95.658	1544	691	29	1	1	691	507	1196	0	1109	86									FALSE		
RCC5564	gi|1465461648|gb|MG027277.1|	MG027277	Halamphora subtropica isolate 6924-AMPH054 18S ribosomal RNA gene, partial sequence	Halamphora subtropica	1487589	Eukaryota	diatoms	95.658	1543	691	29	1	1	691	506	1195	0	1109	87									FALSE	Amphora subtropica	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5564	gi|1465461667|gb|MG027296.1|	MG027296	Halamphora aponina isolate 7977-AMPH102 18S ribosomal RNA gene, partial sequence	Halamphora aponina	2305498	Eukaryota	diatoms	95.658	1544	691	29	1	1	691	507	1196	0	1109	88									FALSE		
RCC5564	gi|1465461679|gb|MG027308.1|	MG027308	Halamphora scatebra isolate 8509-AMPH119 18S ribosomal RNA gene, partial sequence	Halamphora scatebra	2305883	Eukaryota	diatoms	95.658	1544	691	29	1	1	691	507	1196	0	1109	89									FALSE		
RCC5564	gi|1465461680|gb|MG027309.1|	MG027309	Halamphora pertusa isolate 8520-AMPH121 18S ribosomal RNA gene, partial sequence	Halamphora pertusa	2305891	Eukaryota	diatoms	95.658	1543	691	29	1	1	691	506	1195	0	1109	90									FALSE		
RCC5564	gi|1465461682|gb|MG027311.1|	MG027311	Halamphora pertusa isolate 8512-AMPH123 18S ribosomal RNA gene, partial sequence	Halamphora pertusa	2305891	Eukaryota	diatoms	95.658	1543	691	29	1	1	691	506	1195	0	1109	91									FALSE		
RCC5564	gi|1465461693|gb|MG027322.1|	MG027322	Halamphora banzuensis isolate 10105-AMPH158 18S ribosomal RNA gene, partial sequence	Halamphora banzuensis	2305501	Eukaryota	diatoms	95.658	1103	691	29	1	1	691	66	755	0	1109	92									FALSE		
RCC5564	gi|1465461701|gb|MG027330.1|	MG027330	Halamphora subtropica isolate 1086-AMPH168 18S ribosomal RNA gene, partial sequence	Halamphora subtropica	1487589	Eukaryota	diatoms	95.658	1512	691	29	1	1	691	475	1164	0	1109	93									FALSE	Amphora subtropica	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Bacillariophyceae; Bacillariophycidae; Thalassiophysales; Catenulaceae; Amphora; 
RCC5567	gi|45356728|gb|AY485517.1|	AY485517	Attheya septentrionalis strain CCMP2084 18S ribosomal RNA gene, partial sequence	Attheya septentrionalis	420275	Eukaryota	diatoms	100	1715	514	0	0	1	514	609	1122	0	950	1	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_septentrionalis	FALSE	Attheya septentrionalis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|329343447|gb|HQ912618.1|	HQ912618	Attheya septentrionalis strain CCMP2084 18S small subunit ribosomal RNA gene, partial sequence	Attheya septentrionalis	420275	Eukaryota	diatoms	100	1743	514	0	0	1	514	609	1122	0	950	2	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_septentrionalis	FALSE	Attheya septentrionalis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|337289600|gb|JF794040.1|	JF794040	Attheya septentrionalis strain RCC1986 18S ribosomal RNA gene, partial sequence	Attheya septentrionalis	420275	Eukaryota	diatoms	100	1632	514	0	0	1	514	539	1052	0	950	3	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_septentrionalis	FALSE	Attheya septentrionalis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|587635894|gb|KF925341.1|	KF925341	Attheya septentrionalis voucher NCMA:CCMP2084 18S ribosomal RNA gene, partial sequence	Attheya septentrionalis	420275	Eukaryota	diatoms	100	1659	514	0	0	1	514	554	1067	0	950	4	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_septentrionalis	FALSE	Attheya septentrionalis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|664680896|gb|KJ756837.1|	KJ756837	Attheya sp. CCAP 1010/15 18S ribosomal RNA gene, partial sequence	Attheya sp. CCAP 1010/15	1517499	Eukaryota	diatoms	100	1309	514	0	0	1	514	559	1072	0	950	5	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_sp.	FALSE	Attheya sp. CCAP 1010/15	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|959096640|gb|KT861179.1|	KT861179	Attheya septentrionalis strain RCC1988 18S ribosomal RNA gene, partial sequence	Attheya septentrionalis	420275	Eukaryota	diatoms	100	899	510	0	0	5	514	1	510	0	942	6									FALSE	Attheya septentrionalis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|45356703|gb|AY485492.1|	AY485492	Attheya septentrionalis strain CCMP2083 18S ribosomal RNA gene, partial sequence	Attheya septentrionalis	420275	Eukaryota	diatoms	99.805	1642	514	1	0	1	514	532	1045	0	944	7	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_septentrionalis	FALSE	Attheya septentrionalis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|119220856|gb|EF106785.1|	EF106785	Attheya sp. CCMP212 18S ribosomal RNA gene, partial sequence	Attheya sp. CCMP212	1131762	Eukaryota	diatoms	99.612	1100	515	1	1	1	514	533	1047	0	939	8	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_sp.	FALSE	Attheya sp. CCMP212	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|45356661|gb|AY485450.1|	AY485450	Attheya longicornis strain CCMP214 18S ribosomal RNA gene, partial sequence	Attheya longicornis	451786	Eukaryota	diatoms	99.611	1791	514	2	0	1	514	615	1128	0	939	9	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_longicornis	FALSE	Attheya longicornis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|122893295|gb|EF192999.1|	EF192999	Thalassiosira gravida 18S ribosomal RNA gene, partial sequence	Thalassiosira gravida	420259	Eukaryota	diatoms	99.611	1564	514	2	0	1	514	449	962	0	939	10	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_gravida	FALSE	Thalassiosira gravida	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Thalassiosirophycidae; Thalassiosirales; Thalassiosiraceae; Thalassiosira; 
RCC5567	gi|379030727|gb|JN934675.1|	JN934675	Attheya septentrionalis strain RCC2042 18S ribosomal RNA gene, partial sequence	Attheya septentrionalis	420275	Eukaryota	diatoms	99.611	1629	514	2	0	1	514	540	1053	0	939	11	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_septentrionalis	FALSE	Attheya septentrionalis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|409178414|gb|JQ956190.1|	JQ956190	Uncultured eukaryote clone AN0610_14L8G 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.611	960	514	2	0	1	514	8	521	0	939	12	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5567	gi|409178435|gb|JQ956211.1|	JQ956211	Uncultured eukaryote clone AN0658_19L4A 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.611	968	514	2	0	1	514	13	526	0	939	13	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_longicornis	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5567	gi|409178443|gb|JQ956219.1|	JQ956219	Uncultured eukaryote clone AN0658_19L7B 18S ribosomal RNA gene, partial sequence	uncultured eukaryote	100272	Eukaryota	eukaryotes	99.611	965	514	2	0	1	514	8	521	0	939	14	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_gravida	TRUE	uncultured eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5567	gi|555823248|gb|JX401230.1|	JX401230	Attheya longicornis strain CCMP 214 18S ribosomal RNA gene, partial sequence	Attheya longicornis	451786	Eukaryota	diatoms	99.611	1789	514	2	0	1	514	614	1127	0	939	15	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_longicornis	FALSE	Attheya longicornis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|1074200836|dbj|LC189085.1|	LC189085	Attheya longicornis gene for 18S ribosomal RNA, partial sequence, strain: NIES-3967	Attheya longicornis	451786	Eukaryota	diatoms	99.611	1758	514	2	0	1	514	603	1116	0	939	16									FALSE	Attheya longicornis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|1569270397|gb|MH367515.1|	MH367515	Attheya longicornis strain MBRU_AL-0310 18S ribosomal RNA gene, complete sequence	Attheya longicornis	451786	Eukaryota	diatoms	99.611	1581	514	2	0	1	514	449	962	0	939	17									FALSE	Attheya longicornis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|955475195|gb|KT884475.1|	KT884475	Attheya sp. RCC4284 18S ribosomal RNA gene, partial sequence	Attheya sp. RCC4284	1762025	Eukaryota	diatoms	99.6	963	500	2	0	15	514	1	500	0	913	18									FALSE	Attheya sp. RCC4284	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|373503594|gb|JQ240486.1|	JQ240486	Attheya sp. CCMP212 18S ribosomal RNA gene, partial sequence	Attheya sp. CCMP212	1131762	Eukaryota	diatoms	99.417	1755	515	2	1	1	514	620	1134	0	933	19	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_sp.	FALSE	Attheya sp. CCMP212	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Coscinodiscophyceae; Chaetocerotophycidae; Chaetocerotales; Attheyaceae; Attheya; 
RCC5567	gi|70633195|gb|DQ062515.1|	DQ062515	Uncultured marine eukaryote clone NW614.10 18S ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	99.416	803	514	3	0	1	514	15	528	0	933	20	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5567	gi|336318092|gb|HM581772.1|	HM581772	Uncultured marine eukaryote clone CNCIII51_79 18S ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	99.416	1787	514	3	0	1	514	623	1136	0	933	21	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Attheya	Attheya_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5567	gi|285804468|gb|FJ971810.1|	FJ971810	Uncultured marine eukaryote clone Ar1353c16 18S ribosomal RNA gene, partial sequence	uncultured marine eukaryote	203449	Eukaryota	eukaryotes	99.222	961	514	4	0	1	514	8	521	0	928	22	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp.	TRUE	uncultured marine eukaryote	cellular organisms; Eukaryota; environmental samples; 
RCC5567	gi|370991430|dbj|AB430593.1|	AB430593	Eunotogramma laevis gene for 18S rRNA, partial sequence, strain: s0382	Eunotogramma laevis	515461	Eukaryota	diatoms	92.829	1759	516	32	5	1	514	611	1123	0	743	23	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Eunotogramma	Eunotogramma_laevis	FALSE	Eunotogramma laevis	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Mediophyceae; Biddulphiophycidae; Anaulales; Anaulaceae; Eunotogramma; 
RCC5567	gi|379645458|gb|JN975245.1|	JN975245	Eunotogramma sp. ECT3886-Eunoto small subunit ribosomal RNA gene, partial sequence	Eunotogramma sp. ECT3886-Eunoto	1158033	Eukaryota	diatoms	92.829	1646	516	32	5	1	514	611	1123	0	743	24	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Eunotogramma	Eunotogramma_laevis	FALSE	Eunotogramma sp. ECT3886-Eunoto	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Mediophyceae; Biddulphiophycidae; Anaulales; Anaulaceae; Eunotogramma; 
RCC5567	gi|329343506|gb|HQ912677.1|	HQ912677	Biddulphia alternans strain ECT3856 18S small subunit ribosomal RNA gene, partial sequence	Biddulphia alternans	1003021	Eukaryota	diatoms	92.636	1356	516	34	4	1	514	321	834	0	739	25	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Biddulphia	Biddulphia_alternans	FALSE	Biddulphia alternans	cellular organisms; Eukaryota; Stramenopiles; Bacillariophyta; Mediophyceae; Biddulphiophycidae; Biddulphiales; Biddulphiaceae; Biddulphia; 
